x,y,identifier,dataset_id,station_id,station_name,station_gaw_id,station_gaw_url,contributor_name,contributor_id,contributor_url,country_id,country_name_en,country_name_fr,gaw_id,instrument_name,instrument_model,instrument_serial,observation_date,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stdevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,monthly_date,monthly_columno3,monthly_stdevo3,monthly_npts,url
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-30:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-30T00:00:00Z,9,DS,376.0,1.1,,,9,3.0,2.25,1.0,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-21:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-21T00:00:00Z,9,DS,335.4,10.6,,,10,5.0,2.19,1.9,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-20:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-20T00:00:00Z,9,DS,339.5,2.1,,,9,3.0,2.28,2.3,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-16:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-16T00:00:00Z,9,DS,360.4,0.4,,,11,3.0,2.11,2.4,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-15:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-15T00:00:00Z,9,DS,359.1,1.7,,,13,5.0,2.58,2.3,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-14:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-14T00:00:00Z,9,DS,323.6,1.6,,,11,19.0,2.46,3.1,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-13:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-13T00:00:00Z,9,DS,304.6,0.0,,,13,1.0,2.73,1.6,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-12:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-12T00:00:00Z,9,DS,378.6,15.9,,,10,11.0,2.29,2.3,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-11:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-11T00:00:00Z,9,DS,292.1,2.9,,,10,12.0,2.35,2.6,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-10:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-10T00:00:00Z,9,DS,329.2,4.7,,,10,10.0,2.35,2.8,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-07:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-07T00:00:00Z,9,DS,292.3,12.4,,,10,10.0,2.39,2.2,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-06:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-06T00:00:00Z,9,DS,374.4,4.1,,,10,11.0,2.40,2.6,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-05:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-05T00:00:00Z,9,DS,348.8,5.0,,,10,11.0,2.41,3.5,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2015-01-04:STN261.BR005.201501.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2015-01-04T00:00:00Z,2015-01-04T00:00:00Z,9,DS,321.4,2.3,,,10,10.0,2.39,2.6,2015-01-01T00:00:00Z,338.2,29.6,14.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2015/STN261.BR005.201501.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-27:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-27T00:00:00Z,9,DS,351.6,13.8,,,10,8.0,2.51,2.1,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-26:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-26T00:00:00Z,9,DS,285.4,1.9,,,10,9.0,2.48,2.4,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-25:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-25T00:00:00Z,9,DS,283.4,3.1,,,11,5.0,2.35,2.6,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-24:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-24T00:00:00Z,9,DS,281.2,1.8,,,10,9.0,2.48,2.0,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-23:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-23T00:00:00Z,9,DS,283.0,2.6,,,10,9.0,2.48,2.2,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-22:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-22T00:00:00Z,9,DS,311.6,1.9,,,10,9.0,2.48,2.4,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-20:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-20T00:00:00Z,9,DS,305.3,1.3,,,10,8.0,2.42,3.0,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-19:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-19T00:00:00Z,9,DS,307.6,2.3,,,10,9.0,2.48,3.0,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-15:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-15T00:00:00Z,9,DS,298.6,1.8,,,11,2.0,2.29,1.8,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-14:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-14T00:00:00Z,9,DS,328.4,4.3,,,11,7.0,2.35,3.2,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-07:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-07T00:00:00Z,9,DS,310.1,0.9,,,9,6.0,2.36,1.2,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-06:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-06T00:00:00Z,9,DS,311.6,1.4,,,10,5.0,2.30,1.3,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-12-04:STN261.BR005.201412.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-12-04T00:00:00Z,2014-12-04T00:00:00Z,9,DS,296.9,1.4,,,10,5.0,2.29,1.6,2014-12-01T00:00:00Z,304.2,20.1,13.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201412.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-30:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-30T00:00:00Z,9,DS,246.0,2.2,,,10,2.0,2.13,2.5,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-25:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-25T00:00:00Z,9,DS,284.9,2.0,,,10,9.0,2.38,2.3,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-24:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-24T00:00:00Z,9,DS,277.5,1.3,,,10,10.0,2.33,1.8,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-23:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-23T00:00:00Z,9,DS,274.5,1.5,,,10,11.0,2.30,1.8,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-22:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-22T00:00:00Z,9,DS,267.9,1.3,,,10,10.0,2.30,1.9,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-21:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-21T00:00:00Z,9,DS,279.1,5.0,,,10,8.0,2.32,1.6,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-20:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-20T00:00:00Z,9,DS,314.2,6.5,,,10,10.0,2.27,1.8,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-19:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-19T00:00:00Z,9,DS,317.0,0.0,,,13,1.0,2.74,2.1,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-18:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-18T00:00:00Z,9,DS,297.5,0.0,,,9,1.0,2.03,4.2,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-15:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-15T00:00:00Z,9,DS,282.2,0.0,,,8,1.0,2.57,1.8,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-14:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-14T00:00:00Z,9,DS,304.4,0.0,,,13,1.0,2.75,0.8,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-11-13:STN261.BR005.201411.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-11-01T00:00:00Z,2014-11-13T00:00:00Z,9,DS,287.6,0.0,,,11,1.0,1.95,1.6,2014-11-01T00:00:00Z,284.5,18.6,17.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201411.TO1
